color_name,period,absolute_freq,relative_freq,absolute_freq_threshold,relative_freq_threshold
navy,1840,447,0.7263707570868152,1,0.0016249905080241947
brick,1840,435,0.7068708709905248,1,0.0016249905080241947
cream,1840,395,0.641871250669557,1,0.0016249905080241947
snow-white,1840,389,0.6321213076214118,1,0.0016249905080241947
orange,1840,377,0.6126214215251216,1,0.0016249905080241947
ivory,1840,351,0.5703716683164924,1,0.0016249905080241947
redden,1840,295,0.4793721998671375,1,0.0016249905080241947
olive,1840,280,0.45499734224677457,1,0.0016249905080241947
hazel,1840,262,0.4257475131023391,1,0.0016249905080241947
auburn,1840,253,0.41112259853012134,1,0.0016249905080241947
copper,1840,237,0.38512275040173427,1,0.0016249905080241947
mahogany,1840,212,0.3444979877011293,1,0.0016249905080241947
ebony,1840,205,0.33312305414495996,1,0.0016249905080241947
pearly,1840,203,0.32987307312891156,1,0.0016249905080241947
dun,1840,201,0.3266230921128632,1,0.0016249905080241947
coral,1840,185,0.3006232439844761,1,0.0016249905080241947
peach,1840,185,0.3006232439844761,1,0.0016249905080241947
blackest,1840,181,0.2941232819523793,1,0.0016249905080241947
blacker,1840,175,0.2843733389042341,1,0.0016249905080241947
honey,1840,174,0.28274834839620994,1,0.0016249905080241947
jet-black,1840,172,0.27949836738016154,1,0.0016249905080241947
whiten,1840,171,0.2778733768721373,1,0.0016249905080241947
sky-blue,1840,170,0.27624838636411314,1,0.0016249905080241947
pearl,1840,169,0.27462339585608897,1,0.0016249905080241947
flaxen,1840,160,0.2599984812838712,1,0.0016249905080241947
roseate,1840,148,0.24049859518758085,1,0.0016249905080241947
ruby,1840,140,0.22749867112338729,1,0.0016249905080241947
whiter,1840,135,0.21937371858326635,1,0.0016249905080241947
bronze,1840,131,0.21287375655116955,1,0.0016249905080241947
cherry,1840,131,0.21287375655116955,1,0.0016249905080241947
emerald,1840,131,0.21287375655116955,1,0.0016249905080241947
fawn,1840,125,0.2031238135030244,1,0.0016249905080241947
alabaster,1840,124,0.2014988229950002,1,0.0016249905080241947
chestnut,1840,123,0.199873832486976,1,0.0016249905080241947
blood-red,1840,120,0.1949988609629034,1,0.0016249905080241947
bone,1840,119,0.19337387045487922,1,0.0016249905080241947
tawny,1840,119,0.19337387045487922,1,0.0016249905080241947
many-colored,1840,118,0.19174887994685502,1,0.0016249905080241947
jet,1840,117,0.19012388943883082,1,0.0016249905080241947
coal-black,1840,110,0.17874895588266143,1,0.0016249905080241947
plum,1840,109,0.17712396537463726,1,0.0016249905080241947
rust,1840,108,0.17549897486661306,1,0.0016249905080241947
russet,1840,99,0.1608740602943953,1,0.0016249905080241947
claret,1840,96,0.15599908877032273,1,0.0016249905080241947
lime,1840,96,0.15599908877032273,1,0.0016249905080241947
ginger,1840,95,0.15437409826229853,1,0.0016249905080241947
rubicund,1840,94,0.15274910775427433,1,0.0016249905080241947
redder,1840,91,0.14787413623020174,1,0.0016249905080241947
rose-colored,1840,84,0.1364992026740324,1,0.0016249905080241947
amber,1840,82,0.133249221657984,1,0.0016249905080241947
vermilion,1840,82,0.133249221657984,1,0.0016249905080241947
red-brick,1840,78,0.1267492596258872,1,0.0016249905080241947
wheat,1840,73,0.11862430708576623,1,0.0016249905080241947
strawberry,1840,72,0.11699931657774205,1,0.0016249905080241947
iron-gray,1840,71,0.11537432606971786,1,0.0016249905080241947
lilac,1840,66,0.10724937352959688,1,0.0016249905080241947
tan,1840,65,0.10562438302157268,1,0.0016249905080241947
charcoal,1840,63,0.10237440200552429,1,0.0016249905080241947
milk-white,1840,60,0.0974994304814517,1,0.0016249905080241947
milky,1840,60,0.0974994304814517,1,0.0016249905080241947
reddish,1840,57,0.09262445895737911,1,0.0016249905080241947
bluish,1840,56,0.09099946844935493,1,0.0016249905080241947
rouge,1840,54,0.08774948743330653,1,0.0016249905080241947
lemon,1840,53,0.08612449692528233,1,0.0016249905080241947
salmon,1840,53,0.08612449692528233,1,0.0016249905080241947
whitest,1840,52,0.08449950641725815,1,0.0016249905080241947
dark-colored,1840,51,0.08287451590923395,1,0.0016249905080241947
greenish,1840,51,0.08287451590923395,1,0.0016249905080241947
teal,1840,48,0.07799954438516137,1,0.0016249905080241947
greener,1840,46,0.07474956336911297,1,0.0016249905080241947
saffron,1840,46,0.07474956336911297,1,0.0016249905080241947
chocolate,1840,44,0.07149958235306458,1,0.0016249905080241947
cerulean,1840,43,0.06987459184504038,1,0.0016249905080241947
nut-brown,1840,43,0.06987459184504038,1,0.0016249905080241947
mustard,1840,41,0.066624610828992,1,0.0016249905080241947
pea-green,1840,41,0.066624610828992,1,0.0016249905080241947
yellowish,1840,41,0.066624610828992,1,0.0016249905080241947
indigo,1840,38,0.06174963930491942,1,0.0016249905080241947
grayish,1840,37,0.06012464879689521,1,0.0016249905080241947
mother-of-pearl,1840,37,0.06012464879689521,1,0.0016249905080241947
straw-colored,1840,37,0.06012464879689521,1,0.0016249905080241947
bowling-green,1840,35,0.05687466778084682,1,0.0016249905080241947
canary,1840,35,0.05687466778084682,1,0.0016249905080241947
sapphire,1840,35,0.05687466778084682,1,0.0016249905080241947
snuff-colored,1840,35,0.05687466778084682,1,0.0016249905080241947
lavender,1840,34,0.055249677272822637,1,0.0016249905080241947
orange-colored,1840,32,0.05199969625677423,1,0.0016249905080241947
aqua,1840,31,0.05037470574875005,1,0.0016249905080241947
copper-colored,1840,31,0.05037470574875005,1,0.0016249905080241947
greenest,1840,31,0.05037470574875005,1,0.0016249905080241947
whitish,1840,31,0.05037470574875005,1,0.0016249905080241947
cream-colored,1840,29,0.047124724732701656,1,0.0016249905080241947
agate,1840,27,0.043874743716653265,1,0.0016249905080241947
amber-colored,1840,27,0.043874743716653265,1,0.0016249905080241947
dove-colored,1840,27,0.043874743716653265,1,0.0016249905080241947
grass-green,1840,27,0.043874743716653265,1,0.0016249905080241947
sad-colored,1840,27,0.043874743716653265,1,0.0016249905080241947
cherry-colored,1840,26,0.04224975320862907,1,0.0016249905080241947
jade,1840,25,0.040624762700604874,1,0.0016249905080241947
moss-rose,1840,25,0.040624762700604874,1,0.0016249905080241947
silver-gilt,1840,25,0.040624762700604874,1,0.0016249905080241947
light-colored,1840,24,0.03899977219258068,1,0.0016249905080241947
sea-green,1840,24,0.03899977219258068,1,0.0016249905080241947
village-green,1840,24,0.03899977219258068,1,0.0016249905080241947
carmine,1840,23,0.037374781684556484,1,0.0016249905080241947
mummy,1840,23,0.037374781684556484,1,0.0016249905080241947
peacock,1840,23,0.037374781684556484,1,0.0016249905080241947
grayer,1840,22,0.03574979117653229,1,0.0016249905080241947
raven-black,1840,22,0.03574979117653229,1,0.0016249905080241947
browner,1840,20,0.0324998101604839,1,0.0016249905080241947
canary-colored,1840,20,0.0324998101604839,1,0.0016249905080241947
fawn-colored,1840,20,0.0324998101604839,1,0.0016249905080241947
tri-colored,1840,20,0.0324998101604839,1,0.0016249905080241947
apricot,1840,19,0.03087481965245971,1,0.0016249905080241947
fiery-red,1840,19,0.03087481965245971,1,0.0016249905080241947
green-baize,1840,19,0.03087481965245971,1,0.0016249905080241947
lily-white,1840,19,0.03087481965245971,1,0.0016249905080241947
madder,1840,19,0.03087481965245971,1,0.0016249905080241947
slate-colored,1840,19,0.03087481965245971,1,0.0016249905080241947
tri-color,1840,19,0.03087481965245971,1,0.0016249905080241947
bluer,1840,18,0.029249829144435514,1,0.0016249905080241947
brownish,1840,17,0.027624838636411318,1,0.0016249905080241947
drab-colored,1840,17,0.027624838636411318,1,0.0016249905080241947
rosy-red,1840,17,0.027624838636411318,1,0.0016249905080241947
bottle-green,1840,16,0.025999848128387116,1,0.0016249905080241947
bright-colored,1840,16,0.025999848128387116,1,0.0016249905080241947
lemon-colored,1840,16,0.025999848128387116,1,0.0016249905080241947
rusty-black,1840,16,0.025999848128387116,1,0.0016249905080241947
flame-colored,1840,15,0.024374857620362924,1,0.0016249905080241947
gay-colored,1840,15,0.024374857620362924,1,0.0016249905080241947
topaz,1840,15,0.024374857620362924,1,0.0016249905080241947
turquoise,1840,15,0.024374857620362924,1,0.0016249905080241947
claret-colored,1840,13,0.021124876604314537,1,0.0016249905080241947
ever-green,1840,13,0.021124876604314537,1,0.0016249905080241947
mouse-colored,1840,13,0.021124876604314537,1,0.0016249905080241947
silvery-gray,1840,13,0.021124876604314537,1,0.0016249905080241947
sugar-plum,1840,13,0.021124876604314537,1,0.0016249905080241947
violet-colored,1840,13,0.021124876604314537,1,0.0016249905080241947
flesh-colored,1840,12,0.01949988609629034,1,0.0016249905080241947
gold-colored,1840,12,0.01949988609629034,1,0.0016249905080241947
salmon-colored,1840,12,0.01949988609629034,1,0.0016249905080241947
snowy-white,1840,12,0.01949988609629034,1,0.0016249905080241947
blackish,1840,11,0.017874895588266146,1,0.0016249905080241947
dun-colored,1840,11,0.017874895588266146,1,0.0016249905080241947
fresh-colored,1840,11,0.017874895588266146,1,0.0016249905080241947
maroon,1840,11,0.017874895588266146,1,0.0016249905080241947
reddest,1840,11,0.017874895588266146,1,0.0016249905080241947
rich-brown,1840,11,0.017874895588266146,1,0.0016249905080241947
richly-gilt,1840,11,0.017874895588266146,1,0.0016249905080241947
saffron-colored,1840,11,0.017874895588266146,1,0.0016249905080241947
whity-brown,1840,11,0.017874895588266146,1,0.0016249905080241947
cinnamon,1840,10,0.01624990508024195,1,0.0016249905080241947
coffee-colored,1840,10,0.01624990508024195,1,0.0016249905080241947
mahogany-colored,1840,10,0.01624990508024195,1,0.0016249905080241947
opal,1840,10,0.01624990508024195,1,0.0016249905080241947
puce,1840,10,0.01624990508024195,1,0.0016249905080241947
purple-colored,1840,10,0.01624990508024195,1,0.0016249905080241947
silver-gray,1840,10,0.01624990508024195,1,0.0016249905080241947
dirt-colored,1840,9,0.014624914572217757,1,0.0016249905080241947
iris,1840,9,0.014624914572217757,1,0.0016249905080241947
vari-colored,1840,9,0.014624914572217757,1,0.0016249905080241947
whitey-brown,1840,9,0.014624914572217757,1,0.0016249905080241947
amethyst,1840,8,0.012999924064193558,1,0.0016249905080241947
bluest,1840,8,0.012999924064193558,1,0.0016249905080241947
buff-colored,1840,8,0.012999924064193558,1,0.0016249905080241947
emerald-green,1840,8,0.012999924064193558,1,0.0016249905080241947
malachite,1840,8,0.012999924064193558,1,0.0016249905080241947
pinkish,1840,8,0.012999924064193558,1,0.0016249905080241947
red-ochre,1840,8,0.012999924064193558,1,0.0016249905080241947
sandy-colored,1840,8,0.012999924064193558,1,0.0016249905080241947
sea-blue,1840,8,0.012999924064193558,1,0.0016249905080241947
true-blue,1840,8,0.012999924064193558,1,0.0016249905080241947
burgundy,1840,7,0.011374933556169366,1,0.0016249905080241947
chocolate-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
damson-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
gaudy-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
hay-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
lavender-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
lilac-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
mosaic-gold,1840,7,0.011374933556169366,1,0.0016249905080241947
olive-green,1840,7,0.011374933556169366,1,0.0016249905080241947
peach-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
plum-colored,1840,7,0.011374933556169366,1,0.0016249905080241947
purplish,1840,7,0.011374933556169366,1,0.0016249905080241947
purply,1840,7,0.011374933556169366,1,0.0016249905080241947
silver-white,1840,7,0.011374933556169366,1,0.0016249905080241947
yellowest,1840,7,0.011374933556169366,1,0.0016249905080241947
-green,1840,6,0.00974994304814517,1,0.0016249905080241947
argent,1840,6,0.00974994304814517,1,0.0016249905080241947
berry-brown,1840,6,0.00974994304814517,1,0.0016249905080241947
boot-black,1840,6,0.00974994304814517,1,0.0016249905080241947
cobalt,1840,6,0.00974994304814517,1,0.0016249905080241947
garnet,1840,6,0.00974994304814517,1,0.0016249905080241947
highly-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
hyacinth,1840,6,0.00974994304814517,1,0.0016249905080241947
liver-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
mud-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
olive-brown,1840,6,0.00974994304814517,1,0.0016249905080241947
olive-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
pearly-white,1840,6,0.00974994304814517,1,0.0016249905080241947
rainbow-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
richly-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
rose-color,1840,6,0.00974994304814517,1,0.0016249905080241947
ruby-colored,1840,6,0.00974994304814517,1,0.0016249905080241947
steel-gray,1840,6,0.00974994304814517,1,0.0016249905080241947
yellower,1840,6,0.00974994304814517,1,0.0016249905080241947
amaranth,1840,5,0.008124952540120975,1,0.0016249905080241947
blue-black,1840,5,0.008124952540120975,1,0.0016249905080241947
brick-dust,1840,5,0.008124952540120975,1,0.0016249905080241947
brick-red,1840,5,0.008124952540120975,1,0.0016249905080241947
cinnamon-colored,1840,5,0.008124952540120975,1,0.0016249905080241947
dull-colored,1840,5,0.008124952540120975,1,0.0016249905080241947
grayest,1840,5,0.008124952540120975,1,0.0016249905080241947
ivory-white,1840,5,0.008124952540120975,1,0.0016249905080241947
leaden-colored,1840,5,0.008124952540120975,1,0.0016249905080241947
marble-white,1840,5,0.008124952540120975,1,0.0016249905080241947
murrey-colored,1840,5,0.008124952540120975,1,0.0016249905080241947
pearl-gray,1840,5,0.008124952540120975,1,0.0016249905080241947
pearl-white,1840,5,0.008124952540120975,1,0.0016249905080241947
pistachio,1840,5,0.008124952540120975,1,0.0016249905080241947
puce-colored,1840,5,0.008124952540120975,1,0.0016249905080241947
purple-black,1840,5,0.008124952540120975,1,0.0016249905080241947
sloe-black,1840,5,0.008124952540120975,1,0.0016249905080241947
sober-colored,1840,5,0.008124952540120975,1,0.0016249905080241947
steel-blue,1840,5,0.008124952540120975,1,0.0016249905080241947
umber,1840,5,0.008124952540120975,1,0.0016249905080241947
apple-green,1840,4,0.006499962032096779,1,0.0016249905080241947
dead-white,1840,4,0.006499962032096779,1,0.0016249905080241947
dirty-white,1840,4,0.006499962032096779,1,0.0016249905080241947
dusky-red,1840,4,0.006499962032096779,1,0.0016249905080241947
fiery-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
golden-brown,1840,4,0.006499962032096779,1,0.0016249905080241947
laburnum,1840,4,0.006499962032096779,1,0.0016249905080241947
lead-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
mulberry-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
pearl-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
primrose-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
red-brown,1840,4,0.006499962032096779,1,0.0016249905080241947
red-dun,1840,4,0.006499962032096779,1,0.0016249905080241947
sepia,1840,4,0.006499962032096779,1,0.0016249905080241947
sky-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
stone-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
tawny-colored,1840,4,0.006499962032096779,1,0.0016249905080241947
blue-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
blush-rose,1840,3,0.004874971524072585,1,0.0016249905080241947
brick-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
brown-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
browny-white,1840,3,0.004874971524072585,1,0.0016249905080241947
cherry-red,1840,3,0.004874971524072585,1,0.0016249905080241947
cream-color,1840,3,0.004874971524072585,1,0.0016249905080241947
death-white,1840,3,0.004874971524072585,1,0.0016249905080241947
dog-rose,1840,3,0.004874971524072585,1,0.0016249905080241947
fair-green,1840,3,0.004874971524072585,1,0.0016249905080241947
foam-white,1840,3,0.004874971524072585,1,0.0016249905080241947
frost-white,1840,3,0.004874971524072585,1,0.0016249905080241947
gaily-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
high-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
hodden-gray,1840,3,0.004874971524072585,1,0.0016249905080241947
incarnadine,1840,3,0.004874971524072585,1,0.0016249905080241947
ink-black,1840,3,0.004874971524072585,1,0.0016249905080241947
lighter-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
marigold,1840,3,0.004874971524072585,1,0.0016249905080241947
ochre,1840,3,0.004874971524072585,1,0.0016249905080241947
over-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
pale-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
pitch-black,1840,3,0.004874971524072585,1,0.0016249905080241947
queer-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
red-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
red-rose,1840,3,0.004874971524072585,1,0.0016249905080241947
reddish-yellow,1840,3,0.004874971524072585,1,0.0016249905080241947
rose-red,1840,3,0.004874971524072585,1,0.0016249905080241947
rust-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
sand-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
scarlet-colored,1840,3,0.004874971524072585,1,0.0016249905080241947
silver-green,1840,3,0.004874971524072585,1,0.0016249905080241947
snuff-brown,1840,3,0.004874971524072585,1,0.0016249905080241947
beryl,1840,2,0.0032499810160483895,1,0.0016249905080241947
black-blue,1840,2,0.0032499810160483895,1,0.0016249905080241947
black-brown,1840,2,0.0032499810160483895,1,0.0016249905080241947
bloody-red,1840,2,0.0032499810160483895,1,0.0016249905080241947
bluish-gray,1840,2,0.0032499810160483895,1,0.0016249905080241947
bluish-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
blush-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
brandy-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
brilliantly-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
brimstone-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
brown-black,1840,2,0.0032499810160483895,1,0.0016249905080241947
brownest,1840,2,0.0032499810160483895,1,0.0016249905080241947
brownish-black,1840,2,0.0032499810160483895,1,0.0016249905080241947
brownish-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
browny,1840,2,0.0032499810160483895,1,0.0016249905080241947
carnation-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
carrot-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
chalk-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
chalky-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
chocolate-brown,1840,2,0.0032499810160483895,1,0.0016249905080241947
claret-red,1840,2,0.0032499810160483895,1,0.0016249905080241947
clay-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
clear-blue,1840,2,0.0032499810160483895,1,0.0016249905080241947
cold-blue,1840,2,0.0032499810160483895,1,0.0016249905080241947
copper-gilt,1840,2,0.0032499810160483895,1,0.0016249905080241947
cornelian-red,1840,2,0.0032499810160483895,1,0.0016249905080241947
crimson-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
different-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
dingy-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
dingy-red,1840,2,0.0032499810160483895,1,0.0016249905080241947
dingy-yellow,1840,2,0.0032499810160483895,1,0.0016249905080241947
dirty-brown,1840,2,0.0032499810160483895,1,0.0016249905080241947
drab-color,1840,2,0.0032499810160483895,1,0.0016249905080241947
dull-gray,1840,2,0.0032499810160483895,1,0.0016249905080241947
dung-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
faint-blue,1840,2,0.0032499810160483895,1,0.0016249905080241947
filemot-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
fire-red,1840,2,0.0032499810160483895,1,0.0016249905080241947
forest-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
frothy-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
ghost-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
golden-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
gray-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
grayish-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
greenish-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
greeny,1840,2,0.0032499810160483895,1,0.0016249905080241947
heliotrope,1840,2,0.0032499810160483895,1,0.0016249905080241947
inky-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
iron-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
leaden-gray,1840,2,0.0032499810160483895,1,0.0016249905080241947
lint-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
marble-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
maroon-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
meadow-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
moss-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
mullet-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
orange-yellow,1840,2,0.0032499810160483895,1,0.0016249905080241947
oranger,1840,2,0.0032499810160483895,1,0.0016249905080241947
parchment-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
radiant-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
red-brown-yellow,1840,2,0.0032499810160483895,1,0.0016249905080241947
red-gold,1840,2,0.0032499810160483895,1,0.0016249905080241947
reddish-brown,1840,2,0.0032499810160483895,1,0.0016249905080241947
snuff-color,1840,2,0.0032499810160483895,1,0.0016249905080241947
sorrel-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
stern-white,1840,2,0.0032499810160483895,1,0.0016249905080241947
summer-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
truffle-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
turquoise-blue,1840,2,0.0032499810160483895,1,0.0016249905080241947
twilight-gray,1840,2,0.0032499810160483895,1,0.0016249905080241947
ultramarine,1840,2,0.0032499810160483895,1,0.0016249905080241947
variously-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
verdigris,1840,2,0.0032499810160483895,1,0.0016249905080241947
violet-blue,1840,2,0.0032499810160483895,1,0.0016249905080241947
watchet-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
water-colored,1840,2,0.0032499810160483895,1,0.0016249905080241947
white-rose,1840,2,0.0032499810160483895,1,0.0016249905080241947
whited-brown,1840,2,0.0032499810160483895,1,0.0016249905080241947
whitish-gray,1840,2,0.0032499810160483895,1,0.0016249905080241947
wine-red,1840,2,0.0032499810160483895,1,0.0016249905080241947
yellow-green,1840,2,0.0032499810160483895,1,0.0016249905080241947
amaranth-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
amethyst-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
amethystine,1840,1,0.0016249905080241947,1,0.0016249905080241947
angry-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
ash-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
ashy-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
azure-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
bay-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
beautifully-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
bird-lime,1840,1,0.0016249905080241947,1,0.0016249905080241947
bistre-brown,1840,1,0.0016249905080241947,1,0.0016249905080241947
bistre-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
black-black-ink-black,1840,1,0.0016249905080241947,1,0.0016249905080241947
black-green,1840,1,0.0016249905080241947,1,0.0016249905080241947
black-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
blackish-gray,1840,1,0.0016249905080241947,1,0.0016249905080241947
bleaching-green,1840,1,0.0016249905080241947,1,0.0016249905080241947
blood-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
bloom-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
blue-green,1840,1,0.0016249905080241947,1,0.0016249905080241947
blue-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
blueish-gray,1840,1,0.0016249905080241947,1,0.0016249905080241947
bluish-black,1840,1,0.0016249905080241947,1,0.0016249905080241947
bordeaux,1840,1,0.0016249905080241947,1,0.0016249905080241947
brilliant-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
brown-gray,1840,1,0.0016249905080241947,1,0.0016249905080241947
brownish-yellow,1840,1,0.0016249905080241947,1,0.0016249905080241947
canarv-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
cane-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
carrotty-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
carrotty-red,1840,1,0.0016249905080241947,1,0.0016249905080241947
carroty-red,1840,1,0.0016249905080241947,1,0.0016249905080241947
cedar-green,1840,1,0.0016249905080241947,1,0.0016249905080241947
cerise,1840,1,0.0016249905080241947,1,0.0016249905080241947
chalcedony,1840,1,0.0016249905080241947,1,0.0016249905080241947
changing-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
chartreuse,1840,1,0.0016249905080241947,1,0.0016249905080241947
chesnut-brown,1840,1,0.0016249905080241947,1,0.0016249905080241947
chesnut-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
chestnut-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
china-blue,1840,1,0.0016249905080241947,1,0.0016249905080241947
chinchilli-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
cinder-black,1840,1,0.0016249905080241947,1,0.0016249905080241947
cinnabar,1840,1,0.0016249905080241947,1,0.0016249905080241947
clear-brown,1840,1,0.0016249905080241947,1,0.0016249905080241947
coal-red,1840,1,0.0016249905080241947,1,0.0016249905080241947
cobalt-blue,1840,1,0.0016249905080241947,1,0.0016249905080241947
copper-red,1840,1,0.0016249905080241947,1,0.0016249905080241947
cowslip-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
cream-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
crimson-brown,1840,1,0.0016249905080241947,1,0.0016249905080241947
crow-black,1840,1,0.0016249905080241947,1,0.0016249905080241947
curious-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
currant-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
currie-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
daik-red,1840,1,0.0016249905080241947,1,0.0016249905080241947
damask-rose,1840,1,0.0016249905080241947,1,0.0016249905080241947
dapple-gray,1840,1,0.0016249905080241947,1,0.0016249905080241947
dead-black,1840,1,0.0016249905080241947,1,0.0016249905080241947
deadly-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
deeper-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
deeply-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
delicately-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
dirt-brown,1840,1,0.0016249905080241947,1,0.0016249905080241947
dirty-yellow,1840,1,0.0016249905080241947,1,0.0016249905080241947
disksilver-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
dust-color,1840,1,0.0016249905080241947,1,0.0016249905080241947
ebon-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
eggshell,1840,1,0.0016249905080241947,1,0.0016249905080241947
emerald-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
faint-gray,1840,1,0.0016249905080241947,1,0.0016249905080241947
fair-brown,1840,1,0.0016249905080241947,1,0.0016249905080241947
fairy-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
fiery-crimson,1840,1,0.0016249905080241947,1,0.0016249905080241947
finely-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
flame-color,1840,1,0.0016249905080241947,1,0.0016249905080241947
flash-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
flax-white,1840,1,0.0016249905080241947,1,0.0016249905080241947
garnet-colored,1840,1,0.0016249905080241947,1,0.0016249905080241947
garter-blue,1840,1,0.0016249905080241947,1,0.0016249905080241947
